id,actual_price,predicted_price,error,absolute_error
6407,549900,507324.515,-42575.484999999986,42575.484999999986
1632,839000,718835.25,-120164.75,120164.75
14707,679000,674006.16,-4993.839999999967,4993.839999999967
7152,790000,855256.52,65256.52000000002,65256.52000000002
4629,1240000,1438201.45,198201.44999999995,198201.44999999995
11018,225000,239603.0,14603.0,14603.0
13324,299000,350400.0,51400.0,51400.0
13024,276000,342595.5916666666,66595.59166666662,66595.59166666662
188,510000,638349.08,128349.07999999996,128349.07999999996
805,452950,477237.42833333334,24287.428333333344,24287.428333333344
14818,445000,446457.725,1457.7249999999767,1457.7249999999767
14446,559950,542799.375,-17150.625,17150.625
608,675500,612419.8575,-63080.14249999996,63080.14249999996
15599,345000,403222.2075,58222.20750000002,58222.20750000002
11230,740000,748615.62,8615.619999999995,8615.619999999995
5169,334950,318324.175,-16625.82500000001,16625.82500000001
16066,330000,318279.8625,-11720.137500000012,11720.137500000012
7386,1051000,715209.485,-335790.515,335790.515
7146,890000,659798.45,-230201.55000000005,230201.55000000005
7105,374000,436904.5075,62904.50750000001,62904.50750000001
13709,450000,410164.91,-39835.090000000026,39835.090000000026
12292,220000,307000.36,87000.35999999999,87000.35999999999
218,749950,746263.1925,-3686.8074999999953,3686.8074999999953
8114,496700,504929.325,8229.325000000012,8229.325000000012
11642,350000,309767.5,-40232.5,40232.5
360,750000,841829.87,91829.87,91829.87
6669,285000,308843.4975,23843.497499999998,23843.497499999998
7584,1100000,1155290.675,55290.67500000005,55290.67500000005
11387,478000,696093.0375,218093.03749999998,218093.03749999998
327,729000,444957.09,-284042.91,284042.91
10280,410000,397784.82666666666,-12215.17333333334,12215.17333333334
9774,900000,942586.68,42586.68000000005,42586.68000000005
8897,780500,755336.9925,-25163.00749999995,25163.00749999995
11885,350000,373517.575,23517.57500000001,23517.57500000001
6621,572000,539359.5625,-32640.4375,32640.4375
5382,490000,530480.3691666666,40480.36916666664,40480.36916666664
5375,650000,528121.6666666666,-121878.33333333337,121878.33333333337
6954,297000,259465.765,-37534.234999999986,37534.234999999986
10718,325000,356645.5625,31645.5625,31645.5625
5384,600000,527155.9583333333,-72844.04166666674,72844.04166666674
10836,287000,274897.2375,-12102.762500000012,12102.762500000012
12063,1225000,1493639.5166666668,268639.51666666684,268639.51666666684
8354,1800000,934679.55,-865320.45,865320.45
13583,525000,511561.5,-13438.5,13438.5
5483,499000,570751.78,71751.78000000003,71751.78000000003
14125,780000,769135.435,-10864.564999999944,10864.564999999944
5099,200000,257076.0,57076.0,57076.0
15289,645000,603527.42,-41472.57999999996,41472.57999999996
10182,700000,672396.8415476191,-27603.158452380914,27603.158452380914
15959,400000,423695.205,23695.205000000016,23695.205000000016
7809,860000,1072464.22,212464.21999999997,212464.21999999997
11967,369990,335362.26666666666,-34627.73333333334,34627.73333333334
10907,255000,260897.725,5897.725000000006,5897.725000000006
2360,1400000,750420.0625,-649579.9375,649579.9375
15395,425000,392683.5625,-32316.4375,32316.4375
8444,363000,304576.615,-58423.38500000001,58423.38500000001
11932,606500,594468.0983333333,-12031.90166666673,12031.90166666673
15188,330000,302994.5833333334,-27005.416666666628,27005.416666666628
2495,945000,1318206.955,373206.9550000001,373206.9550000001
5458,585000,807319.945,222319.94499999995,222319.94499999995
13199,425590,485584.43,59994.42999999999,59994.42999999999
11560,585000,541167.7675,-43832.23250000004,43832.23250000004
3425,739000,633186.7,-105813.30000000005,105813.30000000005
2184,776000,779127.2625,3127.2624999999534,3127.2624999999534
15103,2200000,1747782.975,-452217.0249999999,452217.0249999999
12827,535000,530857.8025,-4142.197500000009,4142.197500000009
10439,530000,628881.875,98881.875,98881.875
7781,500000,529749.4625,29749.462500000023,29749.462500000023
7013,413000,517905.0,104905.0,104905.0
12716,305240,322620.715,17380.715000000026,17380.715000000026
8814,269800,272369.6875,2569.6875,2569.6875
7092,470000,429025.515,-40974.484999999986,40974.484999999986
5936,234000,173095.39375,-60904.60625000001,60904.60625000001
15171,850000,898760.9275,48760.92749999999,48760.92749999999
9514,278226,373909.785,95683.78499999997,95683.78499999997
3120,1100000,771905.28,-328094.72,328094.72
11001,393000,366743.39,-26256.609999999986,26256.609999999986
10190,1520000,1498657.575,-21342.425000000047,21342.425000000047
10319,665000,707559.4075,42559.40749999997,42559.40749999997
3059,651100,601328.5533333333,-49771.446666666656,49771.446666666656
9025,286000,413691.705,127691.70500000002,127691.70500000002
10282,385000,305270.0225,-79729.97749999998,79729.97749999998
15486,605000,580583.4775,-24416.522499999963,24416.522499999963
41,446450,399167.8958333334,-47282.10416666663,47282.10416666663
15676,601000,430036.575,-170963.425,170963.425
6011,300000,293373.33,-6626.669999999984,6626.669999999984
3383,215000,251932.535,36932.535,36932.535
10084,278000,435835.345,157835.34499999997,157835.34499999997
7719,394000,410725.5825,16725.58250000002,16725.58250000002
8939,450000,509771.35,59771.34999999998,59771.34999999998
15175,300000,559547.42,259547.42000000004,259547.42000000004
3372,965000,1143193.6625,178193.6625000001,178193.6625000001
11193,269000,292588.515,23588.515000000014,23588.515000000014
10309,690000,613030.93,-76969.06999999995,76969.06999999995
8730,1525000,1629628.325,104628.32499999995,104628.32499999995
10747,739000,822235.5275,83235.52749999997,83235.52749999997
11665,284000,309745.9525,25745.952500000014,25745.952500000014
7551,475000,502235.25,27235.25,27235.25
5688,735000,772087.5,37087.5,37087.5
3463,267500,257783.5975,-9716.402499999997,9716.402499999997
5958,285000,319536.855,34536.85499999998,34536.85499999998
14251,179950,237738.0625,57788.0625,57788.0625
13003,360000,336610.27,-23389.72999999998,23389.72999999998
15273,215000,240476.76583333337,25476.765833333367,25476.765833333367
9920,410000,408359.5925,-1640.407499999972,1640.407499999972
10925,279000,268990.4191666667,-10009.580833333312,10009.580833333312
13305,658588,549838.6525,-108749.34750000003,108749.34750000003
7700,350000,330299.18916666665,-19700.81083333335,19700.81083333335
9846,370000,306218.455,-63781.544999999984,63781.544999999984
8985,289950,329170.625,39220.625,39220.625
3433,445000,427096.41125,-17903.588749999995,17903.588749999995
15170,462000,520057.41142857145,58057.411428571446,58057.411428571446
15281,450000,452984.775,2984.7750000000233,2984.7750000000233
10862,423000,493100.5575,70100.5575,70100.5575
9284,563225,1001010.625,437785.625,437785.625
10951,458000,333371.9375,-124628.0625,124628.0625
15036,160000,313753.0975,153753.09749999997,153753.09749999997
1254,203000,199077.475,-3922.524999999994,3922.524999999994
14536,280000,265645.5075,-14354.492499999993,14354.492499999993
15884,455000,468088.065,13088.065000000002,13088.065000000002
7828,220000,318339.805,98339.805,98339.805
3165,405000,382760.025,-22239.974999999977,22239.974999999977
2334,1157400,1264570.0,107170.0,107170.0
3776,975000,697659.0833333335,-277340.9166666665,277340.9166666665
4010,320000,278335.5425,-41664.45750000002,41664.45750000002
14349,416000,467963.9925,51963.99249999999,51963.99249999999
6444,250000,211854.995,-38145.005000000005,38145.005000000005
3316,96500,152817.37083333335,56317.37083333335,56317.37083333335
14516,908990,815285.1,-93704.90000000002,93704.90000000002
12831,562500,572562.0875,10062.087500000023,10062.087500000023
7508,775000,769149.6375,-5850.362500000047,5850.362500000047
8348,259000,409182.5,150182.5,150182.5
3826,580000,606060.875,26060.875,26060.875
13262,745000,560857.45225,-184142.54775000003,184142.54775000003
14193,237000,239498.77083333337,2498.770833333372,2498.770833333372
5767,780000,666245.375,-113754.625,113754.625
12708,230000,253030.8541666667,23030.854166666686,23030.854166666686
11840,955990,836524.3,-119465.69999999995,119465.69999999995
12986,289500,196905.75,-92594.25,92594.25
8842,790000,654360.375,-135639.625,135639.625
12104,850000,869224.2625,19224.262499999953,19224.262499999953
7862,260000,262109.405,2109.404999999999,2109.404999999999
15911,799000,671134.58,-127865.42000000004,127865.42000000004
4832,423000,445101.4375,22101.4375,22101.4375
11359,307000,306719.475,-280.5250000000233,280.5250000000233
14633,281000,245708.44,-35291.56,35291.56
15515,275000,302056.2375,27056.23749999999,27056.23749999999
13661,549000,472223.9375,-76776.0625,76776.0625
4672,671500,685560.285,14060.285000000033,14060.285000000033
10149,319990,290685.8682142857,-29304.1317857143,29304.1317857143
15037,875000,775444.4325,-99555.5675,99555.5675
2308,340000,395078.2425,55078.24249999999,55078.24249999999
10398,450000,464456.17291666666,14456.172916666663,14456.172916666663
2512,215000,230856.625,15856.625,15856.625
385,1750000,1511780.625,-238219.375,238219.375
6880,550000,601720.6166666667,51720.6166666667,51720.6166666667
10883,566950,567806.375,856.375,856.375
2271,359950,363083.71,3133.710000000021,3133.710000000021
10649,412000,323608.0,-88392.0,88392.0
311,630000,612455.5416666666,-17544.458333333372,17544.458333333372
10241,257000,578728.6375,321728.63749999995,321728.63749999995
4130,300000,328199.3333333333,28199.333333333314,28199.333333333314
12945,1017000,700676.12,-316323.88,316323.88
13565,935000,709897.7225,-225102.27749999997,225102.27749999997
2231,449000,412359.2875,-36640.71250000002,36640.71250000002
8701,810000,748379.3366666667,-61620.66333333333,61620.66333333333
12723,165000,248831.5,83831.5,83831.5
9307,1850000,1436469.875,-413530.125,413530.125
14977,535000,581361.2675,46361.26749999996,46361.26749999996
15938,235000,242640.125,7640.125,7640.125
10496,527500,562933.065,35433.064999999944,35433.064999999944
13198,420000,397781.7,-22218.29999999999,22218.29999999999
1053,1989000,1433733.455,-555266.5449999999,555266.5449999999
14887,419990,474923.77,54933.77000000002,54933.77000000002
6247,426700,500579.3575,73879.35749999998,73879.35749999998
11839,839990,832940.2,-7049.800000000047,7049.800000000047
3658,835000,983362.41,148362.41000000003,148362.41000000003
9371,915000,876793.5333333334,-38206.46666666656,38206.46666666656
7020,538900,603999.625,65099.625,65099.625
9808,325000,269549.8,-55450.20000000001,55450.20000000001
5620,389000,457967.665,68967.66499999998,68967.66499999998
10730,637000,813298.4066666666,176298.40666666662,176298.40666666662
8642,653000,437280.9275,-215719.0725,215719.0725
1643,435000,438203.3825,3203.382500000007,3203.382500000007
14562,355000,419055.8375,64055.83750000002,64055.83750000002
12195,255000,250518.3175,-4481.682499999995,4481.682499999995
5692,1079000,1021372.535,-57627.46499999997,57627.46499999997
4999,425000,398273.515,-26726.484999999986,26726.484999999986
6959,390000,334565.3325,-55434.66749999998,55434.66749999998
14983,3000000,2220176.575,-779823.4249999998,779823.4249999998
353,937500,1559703.333333333,622203.333333333,622203.333333333
5943,201000,195378.9583333333,-5621.041666666686,5621.041666666686
7040,395000,466942.75,71942.75,71942.75
10472,710000,637518.5,-72481.5,72481.5
8583,1000000,742102.1175,-257897.88249999995,257897.88249999995
9812,500000,523643.5125,23643.51250000001,23643.51250000001
9966,1050000,1634038.75,584038.75,584038.75
15016,368500,427963.875,59463.875,59463.875
6492,369900,361636.6775,-8263.32250000001,8263.32250000001
4104,283700,336939.5675,53239.567500000005,53239.567500000005
14217,280000,280700.37,700.3699999999953,700.3699999999953
14664,1081000,916381.8875,-164618.11250000005,164618.11250000005
11845,525000,378358.15,-146641.84999999998,146641.84999999998
2357,1695000,1518722.15,-176277.8500000001,176277.8500000001
5980,253000,266365.375,13365.375,13365.375
14,546000,534540.65,-11459.349999999977,11459.349999999977
14968,215000,237705.5625,22705.5625,22705.5625
10776,700000,608562.8755,-91437.12450000003,91437.12450000003
12538,1750000,1258378.435,-491621.56499999994,491621.56499999994
533,653750,699139.4175,45389.41749999998,45389.41749999998
9960,1165000,1168992.22,3992.219999999972,3992.219999999972
8094,674725,681487.6675,6762.667499999981,6762.667499999981
12814,862000,867289.105,5289.104999999981,5289.104999999981
15822,690000,608363.3875,-81636.61250000005,81636.61250000005
6196,231000,247395.745,16395.744999999995,16395.744999999995
3919,300000,328786.205,28786.205000000016,28786.205000000016
1479,430000,449984.875,19984.875,19984.875
7563,535000,571505.965,36505.96499999997,36505.96499999997
11628,330000,328728.9375,-1271.0625,1271.0625
2802,239000,227763.91,-11236.089999999997,11236.089999999997
9282,690500,874556.73,184056.72999999998,184056.72999999998
8337,520000,454848.8383333334,-65151.16166666662,65151.16166666662
16006,1465000,920444.075,-544555.925,544555.925
6805,224000,288971.6575,64971.65749999997,64971.65749999997
9857,250000,260163.18,10163.179999999993,10163.179999999993
7107,799990,759570.225,-40419.77500000002,40419.77500000002
12055,1320000,1675859.8,355859.80000000005,355859.80000000005
14677,1199000,977660.48,-221339.52000000002,221339.52000000002
568,495000,506058.0625,11058.0625,11058.0625
4252,204000,242830.845,38830.845,38830.845
9232,480000,574987.4714285714,94987.47142857139,94987.47142857139
31,218500,230277.5,11777.5,11777.5
4767,347000,318252.30916666664,-28747.690833333356,28747.690833333356
121,299000,338065.6025,39065.60249999998,39065.60249999998
13396,345000,383286.5,38286.5,38286.5
1611,1206690,980681.9875,-226008.01249999995,226008.01249999995
5137,175000,233240.505,58240.505000000005,58240.505000000005
2974,1360000,1463625.30952381,103625.30952380993,103625.30952380993
13270,770000,820604.5325,50604.53249999997,50604.53249999997
10957,325000,327430.975,2430.9749999999767,2430.9749999999767
15573,489000,584601.9275,95601.92749999999,95601.92749999999
4129,440000,462329.7425,22329.742499999993,22329.742499999993
13435,280000,294916.29,14916.289999999979,14916.289999999979
7712,301000,383898.66,82898.65999999997,82898.65999999997
15891,540000,589138.8275,49138.827500000014,49138.827500000014
12176,442000,432105.5225,-9894.477499999979,9894.477499999979
732,150000,208004.6775,58004.67749999999,58004.67749999999
4643,443000,430439.965,-12560.034999999974,12560.034999999974
12363,400000,491067.625,91067.625,91067.625
12375,275000,279588.348452381,4588.348452380975,4588.348452380975
79,1425000,1660883.0,235883.0,235883.0
15355,279000,326851.955,47851.955000000016,47851.955000000016
8169,824500,748543.5,-75956.5,75956.5
410,359950,415617.2025,55667.202500000014,55667.202500000014
14819,562000,956569.225,394569.225,394569.225
4265,295000,294828.745,-171.25500000000466,171.25500000000466
6757,539950,477202.75,-62747.25,62747.25
1084,472000,521859.315,49859.315,49859.315
2458,1186040,893093.475,-292946.525,292946.525
15318,464050,369829.8575,-94220.14250000002,94220.14250000002
5932,230000,209476.93604166663,-20523.06395833337,20523.06395833337
13692,383150,304603.1125,-78546.88750000001,78546.88750000001
11973,545000,455401.15,-89598.84999999998,89598.84999999998
7247,410000,397088.11,-12911.890000000014,12911.890000000014
11126,315000,274972.625,-40027.375,40027.375
9979,700000,679331.4625,-20668.537499999977,20668.537499999977
7912,450000,421140.305,-28859.695000000007,28859.695000000007
13420,660000,560620.0475,-99379.95250000001,99379.95250000001
4860,325000,360859.7,35859.70000000001,35859.70000000001
2677,303000,324941.89,21941.890000000014,21941.890000000014
3328,355000,318608.1308333333,-36391.8691666667,36391.8691666667
15012,725000,716066.1125,-8933.887499999953,8933.887499999953
9861,250000,242651.8175,-7348.182499999995,7348.182499999995
5545,250000,262414.755,12414.755000000005,12414.755000000005
5020,135000,183640.59833333336,48640.59833333336,48640.59833333336
15137,618080,601767.92,-16312.079999999958,16312.079999999958
157,550000,494739.0975,-55260.902500000026,55260.902500000026
12752,179950,184122.125,4172.125,4172.125
8390,478000,491345.0108333333,13345.010833333305,13345.010833333305
8131,545000,566076.29,21076.290000000037,21076.290000000037
14941,160000,155207.22395833334,-4792.776041666657,4792.776041666657
1935,550000,476201.505,-73798.495,73798.495
9349,199129,180775.29291666663,-18353.70708333337,18353.70708333337
5379,425000,371291.625,-53708.375,53708.375
16013,770000,762161.69,-7838.310000000056,7838.310000000056
3547,542000,594656.05,52656.05000000005,52656.05000000005
9904,280000,273738.68416666664,-6261.315833333356,6261.315833333356
12353,245000,226614.0,-18386.0,18386.0
10035,599950,508848.5,-91101.5,91101.5
9075,294999,254362.8825,-40636.11749999999,40636.11749999999
8773,1150000,558339.6,-591660.4,591660.4
15377,1802750,2005822.625,203072.625,203072.625
5528,407500,464162.3,56662.29999999999,56662.29999999999
15711,270000,259774.8125,-10225.1875,10225.1875
15554,420000,464973.475,44973.47499999998,44973.47499999998
3058,648000,646960.4625,-1039.5374999999767,1039.5374999999767
2183,317000,393784.555,76784.555,76784.555
1766,755000,762472.13,7472.130000000005,7472.130000000005
4044,373000,377802.195,4802.195000000007,4802.195000000007
4089,375000,444324.4325,69324.4325,69324.4325
2595,175000,179674.3741666667,4674.374166666705,4674.374166666705
12853,907500,756221.28,-151278.71999999997,151278.71999999997
10978,405000,551041.8916666666,146041.8916666666,146041.8916666666
15288,461000,447321.9625,-13678.037499999977,13678.037499999977
381,305000,352740.9541666667,47740.95416666672,47740.95416666672
473,613000,572156.8575,-40843.14249999996,40843.14249999996
5549,398000,436155.3275,38155.327500000014,38155.327500000014
4257,260000,243784.375,-16215.625,16215.625
13516,245000,463854.905,218854.90500000003,218854.90500000003
7284,428040,489988.9,61948.90000000002,61948.90000000002
6455,675000,811685.0575,136685.0575,136685.0575
13468,219000,172292.24583333335,-46707.75416666665,46707.75416666665
7319,402000,515605.2125,113605.21250000002,113605.21250000002
4861,285000,302181.80654761905,17181.806547619053,17181.806547619053
2995,188000,248865.06,60865.06,60865.06
14940,196000,184673.890625,-11326.109375,11326.109375
1662,325000,364715.375,39715.375,39715.375
455,455000,390712.14375,-64287.85625000001,64287.85625000001
16166,1388000,808808.25,-579191.75,579191.75
13421,538000,488475.68799999997,-49524.312000000034,49524.312000000034
8653,254500,349050.6875,94550.6875,94550.6875
4077,324500,348943.3725,24443.372499999998,24443.372499999998
4914,224975,214528.0825,-10446.91750000001,10446.91750000001
2315,1506000,1609519.075,103519.07499999995,103519.07499999995
2145,725000,629346.8708333332,-95653.12916666677,95653.12916666677
3509,320000,377132.1875,57132.1875,57132.1875
8455,430000,518943.75,88943.75,88943.75
13802,320000,305783.63,-14216.369999999995,14216.369999999995
13072,560000,535297.5,-24702.5,24702.5
15653,309620,375161.2,65541.20000000001,65541.20000000001
14839,509000,689984.0625,180984.0625,180984.0625
4441,859000,405504.85,-453495.15,453495.15
9438,654000,601762.1525,-52237.84750000003,52237.84750000003
7302,455000,480217.595,25217.594999999972,25217.594999999972
8336,510000,518143.77,8143.770000000019,8143.770000000019
12821,533000,492152.4175,-40847.58250000002,40847.58250000002
10801,255000,245009.5,-9990.5,9990.5
4166,290900,283472.99583333335,-7427.004166666651,7427.004166666651
2088,575000,622296.555,47296.55500000005,47296.55500000005
15000,1108000,872532.04,-235467.95999999996,235467.95999999996
4048,369900,465780.875,95880.875,95880.875
9962,825000,819956.845,-5043.155000000028,5043.155000000028
9451,495000,485079.75,-9920.25,9920.25
7414,620000,789244.49,169244.49,169244.49
15701,370000,422522.5,52522.5,52522.5
5180,685000,409478.5,-275521.5,275521.5
8769,836500,692968.095,-143531.90500000003,143531.90500000003
173,309000,303692.9925,-5307.007500000007,5307.007500000007
4084,650000,1340418.925,690418.925,690418.925
11651,1205000,1283506.1375,78506.13749999995,78506.13749999995
50,600000,821598.7,221598.69999999995,221598.69999999995
4101,307000,486112.0625,179112.0625,179112.0625
5960,215000,228486.14,13486.140000000014,13486.140000000014
15309,1260000,1206032.875,-53967.125,53967.125
85,1060000,1442243.075,382243.07499999995,382243.07499999995
11374,525000,512967.75,-12032.25,12032.25
399,384950,395611.9125,10661.912499999977,10661.912499999977
14791,355000,339390.125,-15609.875,15609.875
11909,475000,554761.75,79761.75,79761.75
749,322500,279275.54,-43224.46000000002,43224.46000000002
3934,325000,380162.045,55162.044999999984,55162.044999999984
12366,220000,256469.625,36469.625,36469.625
6417,704111,732860.0625,28749.0625,28749.0625
8511,416000,479009.6,63009.59999999998,63009.59999999998
5987,649950,594886.7125,-55063.28749999998,55063.28749999998
15845,485000,525223.5691666666,40223.569166666595,40223.569166666595
6918,250000,213373.6875,-36626.3125,36626.3125
15576,289000,276875.25,-12124.75,12124.75
14529,292000,314758.8475,22758.847499999974,22758.847499999974
8402,412000,449425.39,37425.390000000014,37425.390000000014
12059,1267500,1153509.95,-113990.05000000005,113990.05000000005
4991,709050,667485.9625,-41564.03749999998,41564.03749999998
2813,254950,417666.8525,162716.85249999998,162716.85249999998
1039,786000,786173.81,173.81000000005588,173.81000000005588
5557,249900,294511.59375,44611.59375,44611.59375
5858,350000,390469.0583333333,40469.05833333329,40469.05833333329
13137,700000,692472.81,-7527.189999999944,7527.189999999944
14691,1400000,1754940.375,354940.375,354940.375
1139,950000,637700.525,-312299.475,312299.475
9071,210000,242160.905,32160.905,32160.905
8657,346300,340309.475,-5990.525000000023,5990.525000000023
8677,268000,245851.8625,-22148.13750000001,22148.13750000001
3210,562000,588580.4375,26580.4375,26580.4375
9260,325000,280884.3875,-44115.61249999999,44115.61249999999
4398,272000,267842.1275,-4157.872499999998,4157.872499999998
10427,815000,728955.14,-86044.85999999999,86044.85999999999
4058,440000,425591.1875,-14408.8125,14408.8125
12546,300000,333423.005,33423.005000000005,33423.005000000005
15344,616000,890115.5,274115.5,274115.5
13979,170000,220248.05583333335,50248.05583333335,50248.05583333335
1795,585188,672390.6925,87202.6925,87202.6925
3921,259500,268860.7375,9360.737499999988,9360.737499999988
9652,180000,245942.29375,65942.29375000001,65942.29375000001
1688,366000,367745.45833333326,1745.4583333332557,1745.4583333332557
1739,905000,837000.88,-67999.12,67999.12
7252,500000,695060.9525,195060.9525,195060.9525
13094,507250,451084.75,-56165.25,56165.25
8499,650000,571664.375,-78335.625,78335.625
5865,417500,528246.6485714286,110746.64857142861,110746.64857142861
13423,650000,647447.165,-2552.8349999999627,2552.8349999999627
1562,221000,187231.3,-33768.70000000001,33768.70000000001
2996,235000,243587.39,8587.390000000014,8587.390000000014
9742,537000,646910.94,109910.93999999994,109910.93999999994
10389,770000,743760.5725,-26239.42749999999,26239.42749999999
6651,195000,366664.10975,171664.10975,171664.10975
10504,615000,801027.5975,186027.59750000003,186027.59750000003
5610,295950,291507.82,-4442.179999999993,4442.179999999993
12796,270000,435537.67,165537.66999999998,165537.66999999998
10722,272000,396609.6575,124609.65749999997,124609.65749999997
3204,360000,390988.625,30988.625,30988.625
12795,470000,455078.9125,-14921.087500000023,14921.087500000023
11906,665000,631959.1275,-33040.872500000056,33040.872500000056
7728,430000,502643.3875,72643.38750000001,72643.38750000001
15065,750000,642076.7275,-107923.27249999996,107923.27249999996
10085,515500,606600.375,91100.375,91100.375
7709,577000,512970.8675,-64029.13250000001,64029.13250000001
1225,320000,446751.1275,126751.1275,126751.1275
15630,890000,823500.9875,-66499.01249999995,66499.01249999995
9574,190000,317412.46,127412.46000000002,127412.46000000002
5364,465000,400709.25,-64290.75,64290.75
11487,439900,375025.75399999996,-64874.24600000004,64874.24600000004
6778,330000,351200.60479166673,21200.60479166673,21200.60479166673
9621,649000,539639.12,-109360.88,109360.88
6847,695000,785883.75,90883.75,90883.75
3429,700000,597577.59,-102422.41000000003,102422.41000000003
12247,1360000,781565.7075,-578434.2925,578434.2925
1869,255000,238330.8225,-16669.17749999999,16669.17749999999
13183,515000,547442.4825,32442.482500000042,32442.482500000042
7708,261000,302173.84,41173.840000000026,41173.840000000026
6096,468500,486592.0416666666,18092.041666666628,18092.041666666628
11014,410000,463509.43,53509.42999999999,53509.42999999999
15661,307999,400330.875,92331.875,92331.875
14759,822000,746415.955,-75584.04500000004,75584.04500000004
11492,500000,596328.795,96328.79500000004,96328.79500000004
0,280000,321284.42,41284.419999999984,41284.419999999984
2471,845000,856765.7625,11765.762499999953,11765.762499999953
13334,250000,303775.5825,53775.58250000002,53775.58250000002
8374,367400,464863.1175,97463.1175,97463.1175
8673,285167,295562.75,10395.75,10395.75
1288,460000,370192.6,-89807.40000000002,89807.40000000002
1580,307000,355467.5,48467.5,48467.5
15346,355000,394532.19166666665,39532.19166666665,39532.19166666665
4639,425000,748937.375,323937.375,323937.375
2323,1003000,938408.7525,-64591.247500000056,64591.247500000056
8863,1655000,1542619.5,-112380.5,112380.5
6390,925000,897797.325,-27202.675000000047,27202.675000000047
8860,1865000,2166556.625,301556.625,301556.625
10650,250000,283496.1875,33496.1875,33496.1875
9810,255000,177251.965,-77748.035,77748.035
1396,320000,339900.28333333327,19900.283333333267,19900.283333333267
11202,650000,538800.3475,-111199.65249999997,111199.65249999997
4533,425000,428649.275,3649.2750000000233,3649.2750000000233
2929,532000,480961.0,-51039.0,51039.0
6165,589000,535064.125,-53935.875,53935.875
11215,338000,370225.8175,32225.817500000005,32225.817500000005
13733,370000,380788.35,10788.349999999977,10788.349999999977
3887,925000,1319395.15,394395.1499999999,394395.1499999999
3260,375000,485943.0,110943.0,110943.0
2250,613000,537657.23,-75342.77000000002,75342.77000000002
11364,434900,477859.6775,42959.67749999999,42959.67749999999
15162,492000,449806.815,-42193.185,42193.185
10604,375000,440910.5625,65910.5625,65910.5625
326,665000,691663.85,26663.849999999977,26663.849999999977
9910,440000,504060.745,64060.744999999995,64060.744999999995
11448,933000,751238.3875,-181761.61250000005,181761.61250000005
10097,245000,364013.36,119013.35999999999,119013.35999999999
11646,160000,243519.4583333333,83519.45833333331,83519.45833333331
12453,473000,461817.255,-11182.744999999995,11182.744999999995
3827,511000,497790.485,-13209.515000000014,13209.515000000014
3689,700000,601241.125,-98758.875,98758.875
7821,232000,194528.565,-37471.435,37471.435
5478,629950,635260.4925,5310.492500000051,5310.492500000051
9811,255000,239491.625,-15508.375,15508.375
13815,1582500,1533867.375,-48632.625,48632.625
829,760750,779517.895,18767.89500000002,18767.89500000002
4977,309950,246304.8875,-63645.11249999999,63645.11249999999
14535,278000,270759.325,-7240.674999999988,7240.674999999988
10987,547000,644293.52,97293.52000000002,97293.52000000002
4045,422000,367959.3975,-54040.60249999998,54040.60249999998
14517,460000,640767.7175,180767.71750000003,180767.71750000003
8823,367500,369610.8229166666,2110.822916666628,2110.822916666628
13795,653000,622161.815,-30838.185000000056,30838.185000000056
3322,937000,981818.0475,44818.047499999986,44818.047499999986
3502,715000,727253.5125,12253.512499999953,12253.512499999953
4395,3800000,2013591.875,-1786408.125,1786408.125
9425,450000,383935.25,-66064.75,66064.75
5312,785000,737751.4675,-47248.53249999997,47248.53249999997
15854,770000,599703.905,-170296.09499999997,170296.09499999997
5707,834950,833993.435,-956.5649999999441,956.5649999999441
181,625000,566111.1725,-58888.827500000014,58888.827500000014
831,765000,925377.575,160377.57499999995,160377.57499999995
1321,2200000,1930518.25,-269481.75,269481.75
9584,670000,663201.1925,-6798.807499999995,6798.807499999995
12911,765000,586432.7,-178567.30000000005,178567.30000000005
3980,1400000,1626198.475,226198.4750000001,226198.4750000001
12496,251000,250263.2625,-736.7374999999884,736.7374999999884
11901,528000,608305.1,80305.09999999998,80305.09999999998
8729,1005000,1154960.675,149960.67500000005,149960.67500000005
12101,400000,296824.32416666666,-103175.67583333334,103175.67583333334
13599,253500,270338.75,16838.75,16838.75
5125,391500,420552.38,29052.380000000005,29052.380000000005
6202,326500,325566.525,-933.4749999999767,933.4749999999767
14621,210000,291596.5,81596.5,81596.5
7877,450000,440898.6175,-9101.382500000007,9101.382500000007
2140,647500,422714.5325,-224785.46750000003,224785.46750000003
2805,294000,260974.75,-33025.25,33025.25
4294,215000,219049.04645833332,4049.0464583333232,4049.0464583333232
2300,897500,1005694.65,108194.65000000002,108194.65000000002
1598,390000,446465.525,56465.52500000002,56465.52500000002
14208,300000,295220.345,-4779.655000000028,4779.655000000028
5967,280005,280561.865,556.8649999999907,556.8649999999907
1803,1925000,1799285.95,-125714.05000000005,125714.05000000005
11696,575000,477809.125,-97190.875,97190.875
9527,429000,376477.125,-52522.875,52522.875
7558,950000,698330.635,-251669.365,251669.365
10629,240000,336623.5,96623.5,96623.5
15182,625000,602152.625,-22847.375,22847.375
4125,975000,783291.135,-191708.865,191708.865
4202,430000,441997.9965,11997.996500000008,11997.996500000008
12627,515000,592967.32,77967.31999999995,77967.31999999995
1732,560000,579152.3525,19152.352500000037,19152.352500000037
8439,935000,732487.0375,-202512.96250000002,202512.96250000002
772,1070000,756703.425,-313296.57499999995,313296.57499999995
5353,820000,679706.25,-140293.75,140293.75
12730,329950,394569.7925,64619.79249999998,64619.79249999998
